ID,GENERO,EDAD,N,AC_X,ACTIVIDAD
68,0,1,7,-0.0092315673828125,3
68,0,1,8,-0.0475311279296875,3
68,0,1,9,-0.211944580078125,3
68,0,1,10,-0.211944580078125,3
68,0,1,11,-0.168853759765625,3
68,0,1,12,0.2030487060546875,3
68,0,1,13,-0.2725982666015625,3
68,0,1,14,-0.467315673828125,3
68,0,1,15,0.611663818359375,3
68,0,1,16,0.611663818359375,3
68,0,1,17,1.1750946044921875,3
68,0,1,18,1.1750946044921875,3
68,0,1,19,1.1750946044921875,3
68,0,1,20,0.3036041259765625,3
68,0,1,21,0.58612060546875,3
68,0,1,22,0.337127685546875,3
68,0,1,23,0.0115203857421875,3
68,0,1,24,0.073760986328125,3
68,0,1,25,0.887786865234375,3
68,0,1,26,0.3706512451171875,3
68,0,1,27,-0.3619842529296875,3
68,0,1,28,-1.44415283203125,3
68,0,1,29,-1.6404876708984375,3
68,0,1,30,-1.554290771484375,3
68,0,1,31,-2.6652069091796875,3
68,0,1,32,-1.721893310546875,3
68,0,1,33,-0.6636505126953125,3
68,0,1,34,-1.8368072509765625,3
68,0,1,35,-1.3052978515625,3
68,0,1,36,-0.7354736328125,3
68,0,1,37,-1.2238922119140625,3
68,0,1,38,-0.9174346923828125,3
68,0,1,39,-0.6157684326171875,3
69,0,1,0,0.0450286865234375,3
69,0,1,1,-0.1417083740234375,3
69,0,1,2,-0.2997283935546875,3
69,0,1,3,0.1024932861328125,3
69,0,1,4,-0.2997283935546875,3
69,0,1,5,0.2509307861328125,3
69,0,1,6,0.432891845703125,3
69,0,1,7,-0.12255859375,3
69,0,1,8,0.3083953857421875,3
69,0,1,9,1.1367950439453125,3
69,0,1,10,1.8023834228515625,3
69,0,1,11,2.118408203125,3
69,0,1,12,2.017852783203125,3
69,0,1,13,1.6539306640625,3
69,0,1,14,0.85906982421875,3
69,0,1,15,-0.4146575927734375,3
69,0,1,16,-0.0603179931640625,3
69,0,1,17,0.0450286865234375,3
69,0,1,18,-0.0555267333984375,3
69,0,1,19,-0.5247802734375,3
69,0,1,20,-0.481689453125,3
69,0,1,21,-0.5535125732421875,3
69,0,1,22,-1.7362518310546875,3
69,0,1,23,-1.774566650390625,3
69,0,1,24,-2.01397705078125,3
69,0,1,25,-1.9804534912109375,3
69,0,1,26,-0.9174346923828125,3
69,0,1,27,-0.42901611328125,3
69,0,1,28,-0.1512908935546875,3
69,0,1,29,-0.0028533935546875,3
69,0,1,30,-0.0507354736328125,3
69,0,1,31,0.01629638671875,3
69,0,1,32,-0.136932373046875,3
69,0,1,33,-0.38592529296875,3
69,0,1,34,-0.481689453125,3
69,0,1,35,-1.037139892578125,3
69,0,1,36,-0.02679443359375,3
69,0,1,37,1.75927734375,3
69,0,1,38,1.4767608642578125,3
69,0,1,39,1.7449188232421875,3
70,0,1,0,-0.1991729736328125,3
70,0,1,1,0.083343505859375,3
70,0,1,2,-0.1656494140625,3
70,0,1,3,0.01629638671875,3
70,0,1,4,0.686676025390625,3
70,0,1,5,1.606048583984375,3
70,0,1,6,0.8159637451171875,3
70,0,1,7,1.668304443359375,3
70,0,1,8,1.4959259033203125,3
70,0,1,9,0.4616241455078125,3
70,0,1,10,-0.7163238525390625,3
70,0,1,11,0.3562774658203125,3
70,0,1,12,0.0450286865234375,3
70,0,1,13,-0.022003173828125,3
70,0,1,14,0.222198486328125,3
70,0,1,15,-0.184814453125,3
70,0,1,16,0.030670166015625,3
70,0,1,17,-0.7259063720703125,3
70,0,1,18,-1.70751953125,3
70,0,1,19,-0.9796905517578125,3
70,0,1,20,-1.7841339111328125,3
70,0,1,21,-1.310089111328125,3
70,0,1,22,-0.687591552734375,3
70,0,1,23,0.021087646484375,3
70,0,1,24,-0.13214111328125,3
70,0,1,25,-0.0555267333984375,3
70,0,1,26,-0.12255859375,3
70,0,1,27,-0.2566375732421875,3
70,0,1,28,-0.275787353515625,3
70,0,1,29,-0.3476104736328125,3
70,0,1,30,-0.4050750732421875,3
70,0,1,31,-0.6061859130859375,3
70,0,1,32,-0.0938262939453125,3
70,0,1,33,0.3419189453125,3
70,0,1,34,-0.3954925537109375,3
70,0,1,35,-0.2614288330078125,3
70,0,1,36,0.5669708251953125,3
70,0,1,37,0.7728729248046875,3
70,0,1,38,0.274871826171875,3
70,0,1,39,-1.08502197265625,3
71,0,1,0,-0.5487213134765625,3
71,0,1,1,0.169525146484375,3
71,0,1,2,0.0977020263671875,3
71,0,1,3,-0.0028533935546875,3
71,0,1,4,0.3227691650390625,3
71,0,1,5,0.389801025390625,3
71,0,1,6,0.442474365234375,3
71,0,1,7,0.3706512451171875,3
71,0,1,8,0.12164306640625,3
71,0,1,9,0.2461395263671875,3
71,0,1,10,0.1120758056640625,3
71,0,1,11,0.1503753662109375,3
71,0,1,12,0.447265625,3
71,0,1,13,0.634002685546875,3
71,0,1,14,0.2030487060546875,3
71,0,1,15,0.2126312255859375,3
71,0,1,16,0.0977020263671875,3
71,0,1,17,0.12164306640625,3
71,0,1,18,-0.0890350341796875,3
71,0,1,19,-0.4481658935546875,3
71,0,1,20,0.030670166015625,3
71,0,1,21,0.681884765625,3
71,0,1,22,-0.4481658935546875,3
71,0,1,23,-1.0179901123046875,3
71,0,1,24,-0.59661865234375,3
71,0,1,25,-0.9605255126953125,3
71,0,1,26,-1.247833251953125,3
71,0,1,27,-0.5439453125,3
71,0,1,28,0.2988128662109375,3
71,0,1,29,0.7776641845703125,3
71,0,1,30,0.5621795654296875,3
71,0,1,31,0.686676025390625,3
71,0,1,32,0.2653045654296875,3
71,0,1,33,0.538238525390625,3
71,0,1,34,0.447265625,3
71,0,1,35,0.58612060546875,3
71,0,1,36,0.5621795654296875,3
71,0,1,37,0.844696044921875,3
71,0,1,38,1.807159423828125,3
71,0,1,39,2.0944671630859375,3
72,0,1,0,0.2796630859375,3
72,0,1,1,-0.2470550537109375,3
72,0,1,2,-0.2901611328125,3
72,0,1,3,-0.17523193359375,3
72,0,1,4,0.1120758056640625,3
72,0,1,5,-0.031585693359375,3
72,0,1,6,-0.232696533203125,3
72,0,1,7,-0.0890350341796875,3
72,0,1,8,0.43768310546875,3
72,0,1,9,2.0609588623046875,3
72,0,1,10,2.78399658203125,3
72,0,1,11,2.7696380615234375,3
72,0,1,12,2.693023681640625,3
72,0,1,13,2.3721923828125,3
72,0,1,14,1.5773162841796875,3
72,0,1,15,1.141571044921875,3
72,0,1,16,1.299591064453125,3
72,0,1,17,0.835113525390625,3
72,0,1,18,0.447265625,3
72,0,1,19,0.4281005859375,3
72,0,1,20,0.940460205078125,3
72,0,1,21,1.213409423828125,3
72,0,1,22,0.686676025390625,3
72,0,1,23,-0.0507354736328125,3
72,0,1,24,-0.749847412109375,3
72,0,1,25,-0.7259063720703125,3
72,0,1,26,0.1120758056640625,3
72,0,1,27,-0.0603179931640625,3
72,0,1,28,-0.5247802734375,3
72,0,1,29,-0.223114013671875,3
72,0,1,30,-0.2949371337890625,3
72,0,1,31,-0.625335693359375,3
72,0,1,32,-1.5878143310546875,3
72,0,1,33,-1.4872589111328125,3
72,0,1,34,-1.3914794921875,3
72,0,1,35,-1.1712188720703125,3
72,0,1,36,-1.1329193115234375,3
72,0,1,37,-0.582244873046875,3
72,0,1,38,-0.32366943359375,3
72,0,1,39,-0.2949371337890625,3
73,0,1,0,-1.0754547119140625,3
73,0,1,1,-1.04193115234375,3
73,0,1,2,-0.9701080322265625,3
73,0,1,3,-0.7354736328125,3
73,0,1,4,-0.99884033203125,3
73,0,1,5,-1.0946044921875,3
73,0,1,6,-0.89349365234375,3
73,0,1,7,-0.7067413330078125,3
73,0,1,8,-0.3476104736328125,3
73,0,1,9,-0.117767333984375,3
73,0,1,10,1.0745391845703125,3
73,0,1,11,0.380218505859375,3
73,0,1,12,0.7154083251953125,3
73,0,1,13,1.0601806640625,3
73,0,1,14,-0.59661865234375,3
73,0,1,15,-1.4920501708984375,3
73,0,1,16,-0.984466552734375,3
73,0,1,17,0.1982574462890625,3
73,0,1,18,0.739349365234375,3
73,0,1,19,2.8223114013671875,3
73,0,1,20,3.138336181640625,3
73,0,1,21,1.246917724609375,3
73,0,1,22,-1.774566650390625,3
73,0,1,23,-3.4313507080078125,3
73,0,1,24,0.39459228515625,3
73,0,1,25,0.2653045654296875,3
73,0,1,26,-1.0227813720703125,3
73,0,1,27,-1.4393768310546875,3
73,0,1,28,-2.26776123046875,3
73,0,1,29,-3.0626373291015625,3
73,0,1,30,-1.76019287109375,3
73,0,1,31,-2.420989990234375,3
73,0,1,32,-1.860748291015625,3
73,0,1,33,-0.8743438720703125,3
73,0,1,34,-1.5399322509765625,3
73,0,1,35,-1.0658721923828125,3
73,0,1,36,-1.1712188720703125,3
73,0,1,37,0.897369384765625,3
73,0,1,38,-0.0411529541015625,3
73,0,1,39,-0.730682373046875,3
74,0,1,0,-0.433807373046875,3
74,0,1,1,-0.1560821533203125,3
74,0,1,2,-0.486480712890625,3
74,0,1,3,-0.266204833984375,3
74,0,1,4,-0.0363616943359375,3
74,0,1,5,0.8734283447265625,3
74,0,1,6,1.969970703125,3
74,0,1,7,1.7353363037109375,3
74,0,1,8,1.7161865234375,3
74,0,1,9,1.299591064453125,3
74,0,1,10,0.3179779052734375,3
74,0,1,11,2.999481201171875,3
74,0,1,12,2.74090576171875,3
74,0,1,13,-0.7977294921875,3
74,0,1,14,0.528656005859375,3
74,0,1,15,0.8638458251953125,3
74,0,1,16,0.4233245849609375,3
74,0,1,17,0.073760986328125,3
74,0,1,18,-0.9796905517578125,3
74,0,1,19,-1.56866455078125,3
74,0,1,20,-1.353179931640625,3
74,0,1,21,-1.7458343505859375,3
74,0,1,22,-1.290924072265625,3
74,0,1,23,-0.1034088134765625,3
74,0,1,24,0.241363525390625,3
74,0,1,25,0.48077392578125,3
74,0,1,26,0.5047149658203125,3
74,0,1,27,0.1024932861328125,3
74,0,1,28,0.0546112060546875,3
74,0,1,29,0.5526123046875,3
74,0,1,30,0.7249908447265625,3
74,0,1,31,0.993133544921875,3
74,0,1,32,1.0841217041015625,3
74,0,1,33,3.803924560546875,3
74,0,1,34,3.0138397216796875,3
74,0,1,35,2.7313232421875,3
74,0,1,36,3.9858856201171875,3
74,0,1,37,2.831878662109375,3
74,0,1,38,2.5685272216796875,3
74,0,1,39,2.544586181640625,3
75,0,1,0,-0.783355712890625,3
75,0,1,1,-0.6923828125,3
75,0,1,2,-0.4529571533203125,3
75,0,1,3,0.1551666259765625,3
75,0,1,4,1.151153564453125,3
75,0,1,5,0.906951904296875,3
75,0,1,6,2.2620697021484375,3
75,0,1,7,1.7832183837890625,3
75,0,1,8,0.94525146484375,3
75,0,1,9,0.2461395263671875,3
75,0,1,10,-0.0555267333984375,3
75,0,1,11,-0.1943817138671875,3
75,0,1,12,-0.7163238525390625,3
75,0,1,13,-0.4625396728515625,3
75,0,1,14,-0.2614288330078125,3
75,0,1,15,-0.5200042724609375,3
75,0,1,16,-1.1568603515625,3
75,0,1,17,-1.1760101318359375,3
75,0,1,18,-1.08502197265625,3
75,0,1,19,-2.018768310546875,3
75,0,1,20,-2.3060760498046875,3
75,0,1,21,0.6771087646484375,3
75,0,1,22,0.4568328857421875,3
75,0,1,23,0.284454345703125,3
75,0,1,24,0.7154083251953125,3
75,0,1,25,0.385009765625,3
75,0,1,26,0.547821044921875,3
75,0,1,27,-0.11297607421875,3
75,0,1,28,-0.0794677734375,3
75,0,1,29,0.1551666259765625,3
75,0,1,30,0.6292266845703125,3
75,0,1,31,1.7161865234375,3
75,0,1,32,1.75927734375,3
75,0,1,33,1.352264404296875,3
75,0,1,34,1.4288787841796875,3
75,0,1,35,0.8734283447265625,3
75,0,1,36,-0.2901611328125,3
75,0,1,37,-0.06988525390625,3
75,0,1,38,-0.1512908935546875,3
75,0,1,39,0.1503753662109375,3
76,0,1,0,1.46240234375,3
76,0,1,1,-0.1560821533203125,3
76,0,1,2,-0.6492767333984375,3
76,0,1,3,-0.3667755126953125,3
76,0,1,4,-0.486480712890625,3
76,0,1,5,-0.1512908935546875,3
76,0,1,6,-0.0507354736328125,3
76,0,1,7,0.3610687255859375,3
76,0,1,8,0.6292266845703125,3
76,0,1,9,-1.50640869140625,3
76,0,1,10,-1.08502197265625,3
76,0,1,11,-1.089813232421875,3
76,0,1,12,-2.2869110107421875,3
76,0,1,13,-0.7737884521484375,3
76,0,1,14,0.0594024658203125,3
76,0,1,15,-0.0411529541015625,3
76,0,1,16,0.7201995849609375,3
76,0,1,17,0.432891845703125,3
76,0,1,18,-0.0076446533203125,3
76,0,1,19,-0.2566375732421875,3
76,0,1,20,-0.6540679931640625,3
76,0,1,21,-1.14727783203125,3
76,0,1,22,-1.0131988525390625,3
76,0,1,23,-0.5247802734375,3
76,0,1,24,0.2605133056640625,3
76,0,1,25,-0.0076446533203125,3
76,0,1,26,1.299591064453125,3
76,0,1,27,1.1846771240234375,3
76,0,1,28,-0.5583038330078125,3
76,0,1,29,-0.697174072265625,3
76,0,1,30,-0.7594146728515625,3
76,0,1,31,-0.6732330322265625,3
76,0,1,32,-0.338043212890625,3
76,0,1,33,-0.12255859375,3
76,0,1,34,0.231781005859375,3
76,0,1,35,0.0689697265625,3
76,0,1,36,-1.5926055908203125,3
76,0,1,37,-1.2861480712890625,3
76,0,1,38,-1.65484619140625,3
76,0,1,39,-2.0953826904296875,3
77,0,1,0,0.1120758056640625,3
77,0,1,1,0.4185333251953125,3
77,0,1,2,0.337127685546875,3
77,0,1,3,-0.8408203125,3
77,0,1,4,0.4185333251953125,3
77,0,1,5,-0.8408203125,3
77,0,1,6,-0.32366943359375,3
77,0,1,7,0.4616241455078125,3
77,0,1,8,-0.582244873046875,3
77,0,1,9,-0.127349853515625,3
77,0,1,10,0.0450286865234375,3
77,0,1,11,0.1312255859375,3
77,0,1,12,0.1934814453125,3
77,0,1,13,0.1982574462890625,3
77,0,1,14,0.274871826171875,3
77,0,1,15,0.1599578857421875,3
77,0,1,16,-0.2949371337890625,3
77,0,1,17,-0.13214111328125,3
77,0,1,18,0.083343505859375,3
77,0,1,19,1.7880096435546875,3
77,0,1,20,2.4967041015625,3
77,0,1,21,2.3626251220703125,3
77,0,1,22,1.668304443359375,3
77,0,1,23,0.380218505859375,3
77,0,1,24,-0.02679443359375,3
77,0,1,25,-0.3141021728515625,3
77,0,1,26,-0.3619842529296875,3
77,0,1,27,0.088134765625,3
77,0,1,28,0.3131866455078125,3
77,0,1,29,0.136016845703125,3
77,0,1,30,-0.433807373046875,3
77,0,1,31,-0.8551788330078125,3
77,0,1,32,-2.1480560302734375,3
77,0,1,33,-2.98602294921875,3
77,0,1,34,-2.8711090087890625,3
77,0,1,35,-3.1631927490234375,3
77,0,1,36,-3.0386962890625,3
77,0,1,37,-2.746612548828125,3
77,0,1,38,-2.066650390625,3
77,0,1,39,-1.348388671875,3
78,0,1,0,-1.5159912109375,3
78,0,1,1,-2.5933685302734375,3
78,0,1,2,-1.0706634521484375,3
78,0,1,3,-0.333251953125,3
78,0,1,4,-0.2949371337890625,3
78,0,1,5,-0.41943359375,3
78,0,1,6,-0.371551513671875,3
78,0,1,7,-0.481689453125,3
78,0,1,8,-0.7594146728515625,3
78,0,1,9,-0.23748779296875,3
78,0,1,10,-0.7546234130859375,3
78,0,1,11,0.17431640625,3
78,0,1,12,0.385009765625,3
78,0,1,13,0.2078399658203125,3
78,0,1,14,0.49993896484375,3
78,0,1,15,1.5438079833984375,3
78,0,1,16,1.4815521240234375,3
78,0,1,17,0.17431640625,3
78,0,1,18,-1.396270751953125,3
78,0,1,19,-2.674774169921875,3
78,0,1,20,-2.832794189453125,3
78,0,1,21,-3.0770111083984375,3
78,0,1,22,-2.473663330078125,3
78,0,1,23,-0.184814453125,3
78,0,1,24,0.39459228515625,3
78,0,1,25,-0.0459442138671875,3
78,0,1,26,-1.396270751953125,3
78,0,1,27,-2.8711090087890625,3
78,0,1,28,-3.043487548828125,3
78,0,1,29,-3.953277587890625,3
78,0,1,30,-3.02911376953125,3
78,0,1,31,0.3706512451171875,3
78,0,1,32,0.6771087646484375,3
78,0,1,33,0.6292266845703125,3
78,0,1,34,0.0546112060546875,3
78,0,1,35,-0.180023193359375,3
78,0,1,36,-0.5678863525390625,3
78,0,1,37,-0.47210693359375,3
78,0,1,38,-0.23748779296875,3
78,0,1,39,0.2030487060546875,3
79,0,1,0,-0.1560821533203125,3
79,0,1,1,0.3179779052734375,3
79,0,1,2,0.1455841064453125,3
79,0,1,3,-0.5104217529296875,3
79,0,1,4,0.1982574462890625,3
79,0,1,5,0.3227691650390625,3
79,0,1,6,0.6627349853515625,3
79,0,1,7,1.4959259033203125,3
79,0,1,8,2.1806640625,3
79,0,1,9,1.75927734375,3
79,0,1,10,3.2341156005859375,3
79,0,1,11,2.3291015625,3
79,0,1,12,1.4193115234375,3
79,0,1,13,1.0170745849609375,3
79,0,1,14,0.7249908447265625,3
79,0,1,15,0.1168670654296875,3
79,0,1,16,-0.0507354736328125,3
79,0,1,17,0.2509307861328125,3
79,0,1,18,0.2174224853515625,3
79,0,1,19,0.5190887451171875,3
79,0,1,20,0.533447265625,3
79,0,1,21,0.0019378662109375,3
79,0,1,22,-0.328460693359375,3
79,0,1,23,1.6874542236328125,3
79,0,1,24,0.9644012451171875,3
79,0,1,25,2.38177490234375,3
79,0,1,26,2.2093963623046875,3
79,0,1,27,1.1703033447265625,3
79,0,1,28,1.256500244140625,3
79,0,1,29,1.3905792236328125,3
79,0,1,30,0.5669708251953125,3
79,0,1,31,-3.3355712890625,3
79,0,1,32,-3.9915924072265625,3
79,0,1,33,-4.207061767578125,3
79,0,1,34,-3.507965087890625,3
79,0,1,35,-3.1296844482421875,3
79,0,1,36,-1.923004150390625,3
79,0,1,37,-0.7019500732421875,3
79,0,1,38,0.7824554443359375,3
79,0,1,39,0.8207550048828125,3
80,0,1,0,-1.9469451904296875,3
80,0,1,1,-1.8368072509765625,3
80,0,1,2,-0.950958251953125,3
80,0,1,3,0.1168670654296875,3
80,0,1,4,0.5142974853515625,3
80,0,1,5,1.5390167236328125,3
80,0,1,6,1.9029388427734375,3
80,0,1,7,-0.4050750732421875,3
80,0,1,8,-0.7546234130859375,3
80,0,1,9,-0.0794677734375,3
80,0,1,10,0.0498199462890625,3
80,0,1,11,1.246917724609375,3
80,0,1,12,2.027435302734375,3
80,0,1,13,1.8981475830078125,3
80,0,1,14,0.2557220458984375,3
80,0,1,15,-1.3867034912109375,3
80,0,1,16,-2.5981597900390625,3
80,0,1,17,-3.3643035888671875,3
80,0,1,18,-3.38824462890625,3
80,0,1,19,-2.9094085693359375,3
80,0,1,20,-2.028350830078125,3
80,0,1,21,-1.195159912109375,3
80,0,1,22,-0.443389892578125,3
80,0,1,23,-0.285369873046875,3
80,0,1,24,-0.2279052734375,3
80,0,1,25,-0.7737884521484375,3
80,0,1,26,-2.018768310546875,3
80,0,1,27,-1.9613037109375,3
80,0,1,28,-2.2390289306640625,3
80,0,1,29,-1.9325714111328125,3
80,0,1,30,0.8303375244140625,3
80,0,1,31,0.5190887451171875,3
80,0,1,32,1.256500244140625,3
80,0,1,33,2.8127288818359375,3
80,0,1,34,0.1024932861328125,3
80,0,1,35,-1.0610809326171875,3
80,0,1,36,-2.1528472900390625,3
80,0,1,37,-2.7035064697265625,3
80,0,1,38,-2.62689208984375,3
80,0,1,39,-2.3826904296875,3
81,0,1,0,1.764068603515625,3
81,0,1,1,0.3514862060546875,3
81,0,1,2,-0.4673309326171875,3
81,0,1,3,-1.19036865234375,3
81,0,1,4,-1.0610809326171875,3
81,0,1,5,-0.7642059326171875,3
81,0,1,6,-0.9653167724609375,3
81,0,1,7,-0.6492767333984375,3
81,0,1,8,-0.5200042724609375,3
81,0,1,9,-0.012420654296875,3
81,0,1,10,-0.845611572265625,3
81,0,1,11,-0.2997283935546875,3
81,0,1,12,-0.223114013671875,3
81,0,1,13,0.2078399658203125,3
81,0,1,14,-0.2087554931640625,3
81,0,1,15,0.8638458251953125,3
81,0,1,16,2.2620697021484375,3
81,0,1,17,1.61083984375,3
81,0,1,18,1.8358917236328125,3
81,0,1,19,1.6539306640625,3
81,0,1,20,0.6771087646484375,3
81,0,1,21,2.185455322265625,3
81,0,1,22,0.887786865234375,3
81,0,1,23,-0.941375732421875,3
81,0,1,24,-2.009185791015625,3
81,0,1,25,0.0977020263671875,3
81,0,1,26,0.0450286865234375,3
81,0,1,27,1.0745391845703125,3
81,0,1,28,1.76885986328125,3
81,0,1,29,1.26129150390625,3
81,0,1,30,1.3235321044921875,3
81,0,1,31,0.284454345703125,3
81,0,1,32,-0.984466552734375,3
81,0,1,33,-1.6213226318359375,3
81,0,1,34,-0.625335693359375,3
81,0,1,35,-0.2422637939453125,3
81,0,1,36,-0.836029052734375,3
81,0,1,37,-0.6540679931640625,3
81,0,1,38,-1.0323638916015625,3
81,0,1,39,-1.4872589111328125,3
82,0,1,0,-2.8184356689453125,3
82,0,1,1,-1.4297943115234375,3
82,0,1,2,-1.4297943115234375,3
82,0,1,3,-0.9701080322265625,3
82,0,1,4,-1.089813232421875,3
82,0,1,5,-1.1329193115234375,3
82,0,1,6,-1.80328369140625,3
82,0,1,7,-1.5734405517578125,3
82,0,1,8,-1.2191009521484375,3
82,0,1,9,-1.199951171875,3
82,0,1,10,-0.63970947265625,3
82,0,1,11,-0.21832275390625,3
82,0,1,12,0.1455841064453125,3
82,0,1,13,-0.5008392333984375,3
82,0,1,14,0.5095062255859375,3
82,0,1,15,0.1599578857421875,3
82,0,1,16,-0.950958251953125,3
82,0,1,17,-1.2238922119140625,3
82,0,1,18,-0.678009033203125,3
82,0,1,19,-0.53436279296875,3
82,0,1,20,-0.17523193359375,3
82,0,1,21,-0.0411529541015625,3
82,0,1,22,0.14080810546875,3
82,0,1,23,0.021087646484375,3
82,0,1,24,-0.1560821533203125,3
82,0,1,25,-0.486480712890625,3
82,0,1,26,-0.5056304931640625,3
82,0,1,27,-0.42901611328125,3
82,0,1,28,-1.1808013916015625,3
82,0,1,29,-0.0076446533203125,3
82,0,1,30,0.6387939453125,3
82,0,1,31,0.126434326171875,3
82,0,1,32,-0.3619842529296875,3
82,0,1,33,-0.275787353515625,3
82,0,1,34,-0.433807373046875,3
82,0,1,35,-0.5678863525390625,3
82,0,1,36,-0.529571533203125,3
82,0,1,37,-0.338043212890625,3
82,0,1,38,-0.117767333984375,3
82,0,1,39,0.595703125,3
83,0,1,0,-0.074676513671875,3
83,0,1,1,0.0546112060546875,3
83,0,1,2,0.3658599853515625,3
83,0,1,3,0.7297821044921875,3
83,0,1,4,2.06573486328125,3
83,0,1,5,0.4664154052734375,3
83,0,1,6,2.333892822265625,3
83,0,1,7,2.27642822265625,3
83,0,1,8,1.6347808837890625,3
83,0,1,9,1.7975921630859375,3
83,0,1,10,0.0019378662109375,3
83,0,1,11,-0.2039642333984375,3
83,0,1,12,0.2030487060546875,3
83,0,1,13,0.4568328857421875,3
83,0,1,14,0.79681396484375,3
83,0,1,15,0.6579437255859375,3
83,0,1,16,0.4616241455078125,3
83,0,1,17,0.0498199462890625,3
83,0,1,18,0.533447265625,3
83,0,1,19,0.2461395263671875,3
83,0,1,20,-0.89349365234375,3
83,0,1,21,-1.5351409912109375,3
83,0,1,22,-1.1185455322265625,3
83,0,1,23,-1.35797119140625,3
83,0,1,24,-1.4728851318359375,3
83,0,1,25,0.0067291259765625,3
83,0,1,26,0.1647491455078125,3
83,0,1,27,-0.065093994140625,3
83,0,1,28,-0.3619842529296875,3
83,0,1,29,-0.1512908935546875,3
83,0,1,30,0.169525146484375,3
83,0,1,31,-0.275787353515625,3
83,0,1,32,-0.266204833984375,3
83,0,1,33,-0.0555267333984375,3
83,0,1,34,-0.338043212890625,3
83,0,1,35,0.5190887451171875,3
83,0,1,36,1.2373504638671875,3
83,0,1,37,0.887786865234375,3
83,0,1,38,1.572540283203125,3
83,0,1,39,2.1806640625,3
84,0,1,0,-1.41064453125,3
84,0,1,1,-2.1911468505859375,3
84,0,1,2,-0.232696533203125,3
84,0,1,3,-0.63970947265625,3
84,0,1,4,-0.9748992919921875,3
84,0,1,5,-0.8647613525390625,3
84,0,1,6,-0.49127197265625,3
84,0,1,7,-0.5056304931640625,3
84,0,1,8,-0.180023193359375,3
84,0,1,9,-0.17523193359375,3
84,0,1,10,-0.11297607421875,3
84,0,1,11,-0.338043212890625,3
84,0,1,12,0.2653045654296875,3
84,0,1,13,0.940460205078125,3
84,0,1,14,1.3953704833984375,3
84,0,1,15,2.386566162109375,3
84,0,1,16,1.36663818359375,3
84,0,1,17,-0.266204833984375,3
84,0,1,18,-0.4577484130859375,3
84,0,1,19,-0.2279052734375,3
84,0,1,20,-0.136932373046875,3
84,0,1,21,-0.328460693359375,3
84,0,1,22,-0.13214111328125,3
84,0,1,23,-0.1991729736328125,3
84,0,1,24,-0.0603179931640625,3
84,0,1,25,-1.247833251953125,3
84,0,1,26,-1.199951171875,3
84,0,1,27,-0.065093994140625,3
84,0,1,28,-0.285369873046875,3
84,0,1,29,-0.740264892578125,3
84,0,1,30,-0.012420654296875,3
84,0,1,31,-0.13214111328125,3
84,0,1,32,0.3419189453125,3
84,0,1,33,0.5573883056640625,3
84,0,1,34,0.432891845703125,3
84,0,1,35,0.3179779052734375,3
84,0,1,36,0.222198486328125,3
84,0,1,37,0.2700958251953125,3
84,0,1,38,0.3419189453125,3
84,0,1,39,0.2078399658203125,3
85,0,1,0,-2.7418212890625,3
85,0,1,1,-3.1009521484375,3
85,0,1,2,-1.9804534912109375,3
85,0,1,3,-1.923004150390625,3
85,0,1,4,-1.362762451171875,3
85,0,1,5,-0.783355712890625,3
85,0,1,6,0.748931884765625,3
85,0,1,7,0.6196441650390625,3
85,0,1,8,1.3857879638671875,3
85,0,1,9,1.821533203125,3
85,0,1,10,-0.9892578125,3
85,0,1,11,-1.3244476318359375,3
85,0,1,12,-0.5200042724609375,3
85,0,1,13,-0.4673309326171875,3
85,0,1,14,-0.21832275390625,3
85,0,1,15,-0.2997283935546875,3
85,0,1,16,-0.424224853515625,3
85,0,1,17,-0.4577484130859375,3
85,0,1,18,-0.127349853515625,3
85,0,1,19,-1.3148651123046875,3
85,0,1,20,-1.1760101318359375,3
85,0,1,21,-0.9796905517578125,3
85,0,1,22,-2.569427490234375,3
85,0,1,23,-3.0051727294921875,3
85,0,1,24,-2.8184356689453125,3
85,0,1,25,-1.70751953125,3
85,0,1,26,-0.9078521728515625,3
85,0,1,27,-0.8599700927734375,3
85,0,1,28,-1.046722412109375,3
85,0,1,29,-1.0610809326171875,3
85,0,1,30,-1.20953369140625,3
85,0,1,31,-1.0275726318359375,3
85,0,1,32,-0.6061859130859375,3
85,0,1,33,-0.232696533203125,3
85,0,1,34,0.5238800048828125,3
85,0,1,35,1.3570556640625,3
85,0,1,36,2.3626251220703125,3
85,0,1,37,0.844696044921875,3
85,0,1,38,0.22698974609375,3
85,0,1,39,0.22698974609375,3
86,0,1,0,-0.170440673828125,3
86,0,1,1,0.1312255859375,3
86,0,1,2,0.485565185546875,3
86,0,1,3,1.09368896484375,3
86,0,1,4,1.878997802734375,3
86,0,1,5,1.55816650390625,3
86,0,1,6,0.854278564453125,3
86,0,1,7,0.6771087646484375,3
86,0,1,8,0.75372314453125,3
86,0,1,9,0.9979248046875,3
86,0,1,10,1.041015625,3
86,0,1,11,0.79681396484375,3
86,0,1,12,0.4903564453125,3
86,0,1,13,0.686676025390625,3
86,0,1,14,0.8255462646484375,3
86,0,1,15,0.9308929443359375,3
86,0,1,16,0.6771087646484375,3
86,0,1,17,0.447265625,3
86,0,1,18,0.8494873046875,3
86,0,1,19,0.4041595458984375,3
86,0,1,20,-0.941375732421875,3
86,0,1,21,-0.4577484130859375,3
86,0,1,22,0.538238525390625,3
